iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
3250	3.029	-1705.615	-19.552	-1686.063	0.32	0.931	16.237	0.556
3260	3.038	-1705.952	-19.232	-1686.72	0.32	0.902	16.622	0.572
3270	3.048	-1705.434	-17.743	-1687.691	0.32	0.925	21.816	0.597
3280	3.057	-1705.564	-18.07	-1687.494	0.32	0.924	20.523	0.592
3290	3.066	-1704.658	-18.727	-1685.931	0.32	0.941	17.78	0.595
3300	3.076	-1706.294	-18.459	-1687.835	0.32	0.941	18.999	0.591
3310	3.085	-1706.921	-19.928	-1686.993	0.32	0.954	15.334	0.55
3320	3.095	-1704.375	-19.437	-1684.938	0.32	0.934	15.87	0.577
3330	3.104	-1704.375	-19.437	-1684.938	0.32	0.934	15.87	0.577
3340	3.113	-1704.375	-19.437	-1684.938	0.32	0.934	15.87	0.577
3350	3.123	-1704.375	-19.437	-1684.938	0.32	0.934	15.87	0.577
3360	3.132	-1704.375	-19.437	-1684.938	0.32	0.934	15.87	0.577
3370	3.142	-1706.867	-19.9	-1686.966	0.32	0.944	16.465	0.522
3380	3.15	-1706.401	-19.637	-1686.764	0.32	0.947	16.923	0.534
3390	3.16	-1705.625	-18.563	-1687.062	0.32	0.926	18.729	0.586
3400	3.169	-1707.478	-20.13	-1687.347	0.32	0.883	15.235	0.528
3410	3.179	-1705.409	-19.815	-1685.594	0.32	0.954	15.161	0.565
3420	3.189	-1705.409	-19.815	-1685.594	0.32	0.954	15.161	0.565
3430	3.197	-1705.539	-19.001	-1686.538	0.32	0.933	17.859	0.566
3440	3.207	-1707.155	-18.263	-1688.892	0.32	0.959	20.125	0.588
3450	3.216	-1704.098	-16.885	-1687.213	0.32	0.917	23.426	0.653
